event_id,step,rank,objectives_json,violation,worker_types_json,routes_json,repairs_json
1,1,0,"[-35.0,-20.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,1,"[-35.0,-20.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,2,"[-60.0,-0.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH""]",,
1,1,3,"[-60.0,-0.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH""]",,
1,1,4,"[-47.5,-10.0]",,"[""TWSH"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,5,"[-56.0,-3.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Minimal"",""TWSH"",""TWSH""]",,
1,1,6,"[-58.0,-1.0]",,"[""TWSH"",""TWSH"",""QWDH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Minimal"",""TWSH"",""TWSH""]",,
1,1,7,"[-36.0,-19.0]",,"[""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,8,"[-37.5,-18.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,9,"[-38.5,-17.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Minimal"",""TWSH"",""TWSH"",""Dragon""]",,
1,1,10,"[-40.0,-16.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""TWSH""]",,
1,1,11,"[-41.0,-15.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal"",""Dragon"",""TWSH""]",,
1,1,12,"[-42.5,-14.0]",,"[""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH""]",,
1,1,13,"[-43.5,-13.0]",,"[""Dragon"",""Dragon"",""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,14,"[-45.0,-12.0]",,"[""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon""]",,
1,1,15,"[-46.0,-11.0]",,"[""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,16,"[-48.5,-9.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,17,"[-50.0,-8.0]",,"[""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,18,"[-51.0,-7.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,19,"[-52.5,-6.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,20,"[-53.5,-5.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,21,"[-55.0,-4.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,22,"[-57.5,-2.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,23,"[-36.0,-19.0]",,"[""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,24,"[-37.5,-18.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon""]",,
1,1,25,"[-38.5,-17.0]",,"[""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,26,"[-40.0,-16.0]",,"[""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon""]",,
1,1,27,"[-41.0,-15.0]",,"[""Dragon"",""Dragon"",""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Minimal""]",,
1,1,28,"[-42.5,-14.0]",,"[""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,29,"[-43.5,-13.0]",,"[""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Minimal"",""TWSH"",""Dragon""]",,
2,101,0,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,1,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,2,"[-21.5,-7.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,3,"[-21.5,-7.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,4,"[-20.0,-10.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Dragon"",null,""Dragon"",null,""Dragon"",""Dragon""]",,
2,101,5,"[-20.0,-10.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Dragon"",null,""Dragon"",null,""Dragon"",""Dragon""]",,
2,101,6,"[-20.5,-9.0]",,"[""Minimal"",""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",""Minimal"",""Dragon"",""Minimal""]",,
2,101,7,"[-20.5,-9.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Dragon"",null,""Dragon"",""Minimal"",""Dragon"",""Minimal""]",,
2,101,8,"[-21.0,-8.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",null,""Dragon"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,9,"[-21.0,-8.0]",,"[""Minimal"",""Minimal"",""Minimal"",null,""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal""]",,
2,101,10,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,11,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,12,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,13,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,14,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,15,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,16,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",null,""Dragon"",""TWSH""]",,
2,101,17,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,18,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
2,101,19,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,20,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,21,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,22,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,23,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,24,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,25,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,26,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,27,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,28,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
2,101,29,"[-19.0,-11.0]",,"[null,""Minimal"",""Minimal"",null,""Dragon"",null,""Dragon"",null,""Minimal"",""TWSH""]",,
3,201,0,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,1,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,2,"[-21.5,-8.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal""]",,
3,201,3,"[-21.5,-8.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal""]",,
3,201,4,"[-20.5,-10.0]",,"[""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""Dragon""]",,
3,201,5,"[-20.5,-10.0]",,"[""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""Dragon""]",,
3,201,6,"[-21.0,-9.0]",,"[""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Dragon"",""Minimal""]",,
3,201,7,"[-21.0,-9.0]",,"[""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Dragon"",""Minimal""]",,
3,201,8,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,9,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,10,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,11,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,12,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,13,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,14,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,15,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,16,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,17,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,18,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,19,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,20,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,21,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,22,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,23,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,24,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,25,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,26,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,27,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,28,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
3,201,29,"[-19.5,-11.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Dragon"",""TWSH""]",,
4,301,0,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,1,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,2,"[-24.0,-3.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",null,null,""QWDH"",null,""Minimal"",""QWDH""]",,
4,301,3,"[-24.0,-3.0]",,"[null,""QWDH"",null,""Minimal"",null,""TWSH"",null,""TWSH"",""Minimal"",null]",,
4,301,4,"[-8.0,-11.0]",,"[null,""Minimal"",null,""Minimal"",null,""Minimal"",null,null,""Minimal"",null]",,
4,301,5,"[-8.0,-11.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,""Minimal"",""Minimal"",null]",,
4,301,6,"[-10.0,-10.0]",,"[null,""Minimal"",null,""Minimal"",""Minimal"",null,null,null,""Minimal"",""Minimal""]",,
4,301,7,"[-10.0,-10.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""TWSH"",null]",,
4,301,8,"[-12.0,-9.0]",,"[null,""Minimal"",null,""TWSH"",null,null,""Minimal"",null,""Minimal"",null]",,
4,301,9,"[-12.0,-9.0]",,"[null,""Minimal"",null,""Minimal"",null,null,""TWSH"",null,""Minimal"",null]",,
4,301,10,"[-14.0,-8.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",""QWDH""]",,
4,301,11,"[-14.0,-8.0]",,"[null,""Minimal"",null,""Minimal"",null,null,""Minimal"",null,""Minimal"",""TWSH""]",,
4,301,12,"[-16.0,-7.0]",,"[null,""Minimal"",""QWDH"",""Minimal"",null,""Minimal"",null,null,""Minimal"",null]",,
4,301,13,"[-16.0,-7.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,""Minimal"",""QWDH"",""Minimal""]",,
4,301,14,"[-18.0,-6.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null,""Minimal"",""TWSH""]",,
4,301,15,"[-18.0,-6.0]",,"[null,""QWDH"",null,""Minimal"",null,null,null,null,""Minimal"",""TWSH""]",,
4,301,16,"[-20.0,-5.0]",,"[null,""TWSH"",null,""Minimal"",null,null,null,""Minimal"",""QWDH"",""Minimal""]",,
4,301,17,"[-20.0,-5.0]",,"[null,""TWSH"",null,""TWSH"",null,null,null,null,""QWDH"",null]",,
4,301,18,"[-22.0,-4.0]",,"[null,""Minimal"",null,""Minimal"",null,null,""TWSH"",""Minimal"",""QWDH"",""Minimal""]",,
4,301,19,"[-22.0,-4.0]",,"[null,""TWSH"",null,""TWSH"",null,null,null,""Minimal"",""QWDH"",null]",,
4,301,20,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,21,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,22,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,23,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,24,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,25,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,26,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,27,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,28,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
4,301,29,"[-6.0,-12.0]",,"[null,""Minimal"",null,""Minimal"",null,null,null,null,""Minimal"",null]",,
5,401,0,"[-4.0,-10.0]",,"[null,null,null,null,null,null,null,null,""Minimal"",""Minimal""]",,
5,401,1,"[-4.0,-10.0]",,"[null,null,null,null,null,null,null,null,""Minimal"",""Minimal""]",,
5,401,2,"[-20.0,-2.0]",,"[""TWSH"",""Minimal"",null,null,null,null,""TWSH"",""Minimal"",""Minimal"",""Minimal""]",,
5,401,3,"[-20.0,-2.0]",,"[null,""Minimal"",""QWDH"",null,null,null,null,""Minimal"",""Minimal"",""TWSH""]",,
5,401,4,"[-6.0,-9.0]",,"[null,""Minimal"",null,null,null,null,null,null,""Minimal"",""Minimal""]",,
5,401,5,"[-6.0,-9.0]",,"[null,null,null,null,""Minimal"",null,null,null,""Minimal"",""Minimal""]",,
5,401,6,"[-8.0,-8.0]",,"[null,null,null,null,null,null,null,null,""TWSH"",""Minimal""]",,
5,401,7,"[-8.0,-8.0]",,"[null,null,null,""Minimal"",null,null,""Minimal"",null,""Minimal"",""Minimal""]",,
5,401,8,"[-10.0,-7.0]",,"[null,""Minimal"",null,""Minimal"",null,null,""Minimal"",null,""Minimal"",""Minimal""]",,
5,401,9,"[-10.0,-7.0]",,"[null,null,null,null,null,null,""TWSH"",null,""Minimal"",""Minimal""]",,
5,401,10,"[-12.0,-6.0]",,"[null,null,null,null,null,null,""TWSH"",""Minimal"",""Minimal"",""Minimal""]",,
