event_id,step,rank,objectives_json,violation,worker_types_json,routes_json,repairs_json
1,1,0,"[-35.0,-20.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,1,"[-35.0,-20.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,2,"[-60.0,-0.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH""]",,
1,1,3,"[-60.0,-0.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH""]",,
1,1,4,"[-47.5,-10.0]",,"[""TWSH"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,5,"[-56.0,-3.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Minimal"",""TWSH"",""TWSH""]",,
1,1,6,"[-58.0,-1.0]",,"[""TWSH"",""TWSH"",""QWDH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Minimal"",""TWSH"",""TWSH""]",,
1,1,7,"[-36.0,-19.0]",,"[""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,8,"[-37.5,-18.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,9,"[-38.5,-17.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Minimal"",""TWSH"",""TWSH"",""Dragon""]",,
1,1,10,"[-40.0,-16.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""TWSH""]",,
1,1,11,"[-41.0,-15.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal"",""Dragon"",""TWSH""]",,
1,1,12,"[-42.5,-14.0]",,"[""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH""]",,
1,1,13,"[-43.5,-13.0]",,"[""Dragon"",""Dragon"",""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,14,"[-45.0,-12.0]",,"[""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon""]",,
1,1,15,"[-46.0,-11.0]",,"[""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,16,"[-48.5,-9.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,17,"[-50.0,-8.0]",,"[""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,18,"[-51.0,-7.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,19,"[-52.5,-6.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,20,"[-53.5,-5.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,21,"[-55.0,-4.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,22,"[-57.5,-2.0]",,"[""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""TWSH""]",,
1,1,23,"[-36.0,-19.0]",,"[""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,24,"[-37.5,-18.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon""]",,
1,1,25,"[-38.5,-17.0]",,"[""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Minimal""]",,
1,1,26,"[-40.0,-16.0]",,"[""TWSH"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon""]",,
1,1,27,"[-41.0,-15.0]",,"[""Dragon"",""Dragon"",""Dragon"",""TWSH"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Minimal""]",,
1,1,28,"[-42.5,-14.0]",,"[""Dragon"",""TWSH"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Dragon"",""Dragon""]",,
1,1,29,"[-43.5,-13.0]",,"[""TWSH"",""TWSH"",""Dragon"",""Dragon"",""Dragon"",""TWSH"",""Dragon"",""Minimal"",""TWSH"",""Dragon""]",,
2,101,0,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,1,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,2,"[-26.0,-11.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
2,101,3,"[-26.0,-11.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
2,101,4,"[-23.0,-13.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""TWSH"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
2,101,5,"[-23.0,-13.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""TWSH"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
2,101,6,"[-25.0,-12.0]",,"[""Minimal"",""Dragon"",null,""Minimal"",""Minimal"",""TWSH"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
2,101,7,"[-25.0,-12.0]",,"[""Minimal"",""Dragon"",null,""Minimal"",""Minimal"",""TWSH"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
2,101,8,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,9,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,10,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,11,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,12,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,13,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,14,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,15,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,16,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,17,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,18,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,19,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,20,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,21,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,22,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,23,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,24,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,25,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,26,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,27,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,28,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
2,101,29,"[-19.0,-14.0]",,"[""Minimal"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
3,201,0,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,1,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,2,"[-27.5,-9.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
3,201,3,"[-27.5,-9.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
3,201,4,"[-18.5,-14.0]",,"[""Dragon"",""Dragon"",null,""Minimal"",""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,5,"[-18.5,-14.0]",,"[""Dragon"",""Dragon"",null,""Minimal"",""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,6,"[-20.5,-13.0]",,"[""Dragon"",""Dragon"",null,""Minimal"",""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",""Minimal""]",,
3,201,7,"[-20.5,-13.0]",,"[""Dragon"",""Dragon"",""Minimal"",null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",""Minimal""]",,
3,201,8,"[-22.5,-12.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",""Minimal""]",,
3,201,9,"[-22.5,-12.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",""Minimal""]",,
3,201,10,"[-24.5,-11.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
3,201,11,"[-24.5,-11.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
3,201,12,"[-26.0,-10.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
3,201,13,"[-26.0,-10.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
3,201,14,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,15,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,16,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,17,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,18,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,19,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,20,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,21,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,22,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,23,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,24,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,25,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,26,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,27,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,28,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
3,201,29,"[-16.5,-15.0]",,"[""Dragon"",""Dragon"",null,null,""Minimal"",""Dragon"",""Minimal"",null,""Minimal"",null]",,
4,301,0,"[-6.0,-18.0]",,"[null,null,null,null,null,""Minimal"",""Minimal"",null,""Minimal"",null]",,
4,301,1,"[-6.0,-18.0]",,"[null,null,null,null,null,""Minimal"",""Minimal"",null,""Minimal"",null]",,
4,301,2,"[-32.0,-3.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Dragon""]",,
4,301,3,"[-32.0,-3.0]",,"[""Dragon"",""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Minimal"",""Dragon"",""Dragon"",""Dragon""]",,
4,301,4,"[-30.0,-4.0]",,"[""Dragon"",""Dragon"",""Minimal"",""TWSH"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal""]",,
4,301,5,"[-8.0,-17.0]",,"[null,null,null,null,""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null]",,
4,301,6,"[-8.0,-17.0]",,"[null,null,null,null,""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null]",,
4,301,7,"[-10.0,-16.0]",,"[null,null,null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null,""Minimal"",null]",,
4,301,8,"[-10.0,-16.0]",,"[null,null,null,""Minimal"",null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",null]",,
4,301,9,"[-12.0,-15.0]",,"[null,null,""Minimal"",null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",null]",,
4,301,10,"[-12.0,-15.0]",,"[""Minimal"",null,null,null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",null]",,
4,301,11,"[-14.0,-14.0]",,"[null,null,null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,12,"[-14.0,-14.0]",,"[null,null,null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,13,"[-16.0,-13.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",null]",,
4,301,14,"[-16.0,-13.0]",,"[null,null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,15,"[-18.0,-12.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,16,"[-18.0,-12.0]",,"[null,""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,17,"[-20.0,-11.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,18,"[-20.0,-11.0]",,"[""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,19,"[-21.5,-10.0]",,"[""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,20,"[-21.5,-10.0]",,"[""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,21,"[-23.0,-9.0]",,"[""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal""]",,
4,301,22,"[-23.0,-9.0]",,"[""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon""]",,
4,301,23,"[-24.5,-8.0]",,"[""Dragon"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal""]",,
4,301,24,"[-24.5,-8.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal""]",,
4,301,25,"[-26.0,-7.0]",,"[""Dragon"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Minimal""]",,
4,301,26,"[-26.0,-7.0]",,"[""Dragon"",""Minimal"",""Minimal"",""Minimal"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Dragon"",""Minimal""]",,
4,301,27,"[-27.5,-6.0]",,"[""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Dragon"",""Minimal"",""Minimal"",""Dragon"",""Minimal""]",,
